,Modelflow,Obsflow,Error,NWM_min,NWM_max,ML_1min,ML_1max
285,125.2293722,207.845657,59.42970216,110.5899975,156.5799965,65.79967004,184.6590744
286,132.290622,186.8911902,66.67704225,123.3499972,157.1999965,65.6135798,198.9676643
287,122.8662473,176.9802938,56.75461054,119.4099973,128.3199971,66.11163672,179.6208578
288,118.3118724,142.7169089,51.67144567,114.7299974,128.0799971,66.64042669,169.983318
289,118.3087474,130.2574962,51.66804582,113.4999975,125.8099972,66.64070154,169.9767932
290,119.2512473,104.205997,52.69797385,115.2099974,129.0099971,66.55327349,171.9492212
291,119.1181223,96.56044827,52.55255833,112.8399975,133.239997,66.565564,171.6706807
292,114.5443724,165.3703865,47.58743882,110.2199975,125.2399972,66.95693362,162.1318113
293,130.2256221,190.5723803,64.49636817,116.6599974,145.9499967,65.72925392,194.7219903
294,135.283747,225.9684391,70.13287902,127.0399972,149.4399967,65.15086796,205.416626
295,135.478122,208.4119939,70.35758436,127.4999972,148.0299967,65.12053761,205.8357063
296,139.4212469,138.4693818,75.67242563,126.8499972,165.9999963,63.74882126,215.0936725
297,131.6099971,130.5406647,65.92603207,124.0199972,144.8099968,65.68396499,197.5360291
298,124.7949972,262.7803402,58.93795788,117.1599974,134.669997,65.85703933,183.7329551
299,121.4024973,526.6933542,55.09761602,114.4999974,133.359997,66.30488127,176.5001133
300,123.7181222,492.7131378,57.71895438,115.9499974,134.949997,65.99916785,181.4370766
301,127.4787472,419.0893356,61.82771981,116.5399974,143.0299968,65.65102734,189.306467
302,134.147497,257.1169708,68.81910473,126.1999972,140.1599969,65.32839227,202.9666017
303,137.9268719,246.6397374,73.35784823,127.5299971,161.2199964,64.56902369,211.2847201
304,140.5312469,509.703246,77.28085577,134.909997,153.1299966,63.25039108,217.8121026
305,135.309997,665.4459045,70.16320348,127.1299972,148.3699967,65.1467935,205.4732005
306,131.1493721,611.6438952,65.43349266,127.3599972,137.1299969,65.71587941,196.5828647
307,126.6199972,464.3962908,60.99346131,123.4699972,133.579997,65.62653586,187.6134585
308,165.1293713,356.7922722,104.3941712,124.6799972,230.9399948,60.73520007,269.5235425
309,212.1799953,281.1862907,141.7800891,178.039996,246.1099945,70.39990612,353.9600844
310,227.7212449,240.1268626,142.20433,184.4299959,261.0999942,85.51691494,369.9255749
311,230.1999949,214.6417003,142.4524915,195.6699956,252.7299944,87.74750333,372.6524864
312,229.0399949,162.2555333,142.5084382,198.7999956,261.1999942,86.53155665,371.5484331
313,250.5506194,168.7684081,142.2230977,213.8199952,289.6599935,108.3275217,392.7737171
314,262.5974941,156.025827,142.9253173,230.7699948,285.8799936,119.6721768,405.5228114
315,278.5687438,351.1289028,144.3052036,238.8999947,308.4499931,134.2635402,422.8739473
316,263.9437441,484.2180837,143.0251604,246.5599945,292.0899935,120.9185837,406.9689045
317,263.3712441,441.7428132,142.9826075,245.7199945,283.5199937,120.3886366,406.3538516
318,258.4299942,413.4259662,142.6462418,226.0699949,298.4099933,115.7837524,401.076236
319,256.4506193,407.7625968,142.5762707,229.8699949,277.3699938,113.8743486,399.02689
320,244.5224945,325.6437405,141.8972743,218.6499951,294.8799934,102.6252203,386.4197688
321,227.5718699,348.2972181,142.1678227,195.8799956,261.8399941,85.40404719,369.7396926
322,225.896245,319.9803711,141.7944014,204.4099954,264.9399941,84.10184354,367.6906464
323,224.932495,204.7308038,141.805355,212.3699953,238.7899947,83.12714002,366.7378499
324,257.4812442,256.8338023,142.6204824,226.2699949,300.9699933,114.8607618,400.1017267
325,318.3324929,288.8318394,145.0964087,282.4899937,390.3399913,173.2360842,463.4289016
326,368.1362418,351.1289028,145.6225765,314.339993,456.2199898,222.5136653,513.7588182
327,412.4518658,586.1587329,144.3419987,353.4599921,491.999989,268.1098671,556.7938645
328,381.3787415,608.8122105,145.2683342,313.089993,453.1299899,236.1104073,526.6470756
329,388.2656163,622.970634,145.0221056,276.6499938,488.7799891,243.2435107,533.2877219
330,399.0899911,529.5250389,144.5507193,316.9999929,577.4099871,254.5392718,543.6407103
331,380.1031165,387.9408039,145.3132313,275.3599938,544.8999878,234.7898852,525.4163479
332,417.4299907,311.485317,144.3823171,287.2099936,527.8299882,273.0476736,561.8123077
333,422.5781156,241.2595364,144.4116819,306.7799931,564.3399874,278.1664337,566.9897974
334,451.3562399,222.5704174,144.9295831,364.1499919,537.559988,306.4266568,596.285823
335,407.7493659,198.7842659,144.1238737,366.8799918,442.6499901,263.6254922,551.8732396
336,382.3118665,231.34864,145.2355009,353.0599921,417.8299907,237.0763655,527.5473674
337,339.8174924,336.9704793,145.1842701,315.4999929,367.6099918,194.6332223,485.0017625
338,328.4137427,339.802164,145.0303036,309.8699931,352.0299921,183.3834391,473.4440463
339,318.0781179,278.6377745,145.0933379,296.8499934,356.459992,172.98478,463.1714558
340,317.3649929,244.6575581,145.0849617,300.8199933,348.5799922,172.2800313,462.4499546
341,297.1124934,291.6635241,144.7270179,283.9999937,314.539993,152.3854755,441.8395112
342,293.8131184,270.4258889,144.6875221,277.9999938,317.9899929,149.1255964,438.5006405
343,286.4274936,231.34864,144.7608519,267.509994,306.6299931,141.6666417,431.1883455
344,285.9406186,192.2713911,144.7423583,263.1699941,304.3299932,141.1982603,430.6829769
345,276.7824938,145.2654251,144.1569263,259.5399942,304.6599932,132.6255675,420.9394201
346,314.420618,427.5843897,145.0481802,277.4599938,354.9299921,169.3724377,459.4687982
347,290.0668685,897.6440499,144.734503,268.389994,337.5799925,145.3323655,434.8013715
348,279.0774938,889.1489958,144.3474275,263.4999941,310.0699931,134.7300663,423.4249212
349,289.4524935,804.1984548,144.7416317,252.9599943,365.0299918,144.7108618,434.1941253
350,343.6593673,773.0499231,145.2650028,248.7799944,572.4599872,198.3943645,488.9243702
351,384.8837414,931.6242663,145.14498,285.0499936,475.2099894,239.7387614,530.0287214
352,441.8731151,979.7629062,144.6656561,243.0599946,765.4199829,297.207459,586.5387712
353,501.6768638,962.772798,144.7281969,330.7099926,717.979984,356.9486669,646.4050606
354,442.1462401,999.5846991,144.6730453,319.3399929,678.4199848,297.4731948,586.8192854
355,513.7362385,925.9608969,144.5589447,416.5499907,621.0099861,369.1772938,658.2951832
356,719.9593589,889.1489958,142.0864731,401.509991,1494.409967,577.8728858,862.045832
357,948.8706038,869.3272029,163.629849,621.5399861,1488.789967,785.2407548,1112.500453
358,788.2768574,829.6836171,144.9853516,590.9999868,988.5599779,643.2915058,933.2622089
359,774.2137327,880.6539417,143.7736207,619.6199862,923.1199794,630.440112,917.9873534
360,654.1799854,812.6935089,143.2439435,578.9999871,756.3299831,510.9360419,797.4239288
361,677.6993599,894.8123652,143.2087386,585.5499869,868.0799806,534.4906213,820.9080984
362,695.0537345,869.3272029,142.7961367,534.0499881,1042.399977,552.2575977,837.8498712
363,726.4343588,801.3667701,141.9057053,570.6799872,1026.279977,584.5286534,868.3400641
364,663.5812352,699.4261209,143.2638353,555.7299876,1012.309977,520.3173999,806.8450705
365,736.8174835,722.0795985,141.8757647,534.4899881,899.0299799,594.9417188,878.6932483
366,705.2812342,736.238022,142.505573,572.4499872,970.9999783,562.7756612,847.7868073
367,574.4593622,716.4162291,142.7355427,496.9499889,696.5199844,431.7238195,717.1949048
368,480.2406143,665.4459045,144.8673165,429.3899904,589.9899868,335.3732978,625.1079308
369,562.8668624,611.6438952,142.9304171,513.0799885,641.8899857,419.9364454,705.7972795
370,524.3974883,569.1686247,144.3367481,491.099989,615.6999862,380.0607402,668.7342364
371,487.4824891,642.7924269,144.9392343,474.7899894,507.7899887,342.5432548,632.4217234
372,474.0474894,710.7528597,144.8673576,437.3299902,503.4299887,329.1801318,618.914847
373,469.6581145,690.9310668,144.8853439,440.9299901,542.1099879,324.7727706,614.5434584
374,437.4574902,798.5350854,144.5596302,73.97999835,495.9699889,292.8978601,582.0171204
375,514.6643635,484.2180837,144.5391488,437.0799902,639.5799857,370.1252147,659.2035123
376,458.9812397,484.2180837,144.9308443,422.0699906,506.7799887,314.0503954,603.912084
377,459.4856147,484.2180837,144.9283904,423.8499905,486.7999891,314.5572243,604.4140051
378,497.7662389,464.3962908,144.794302,432.9299903,691.7999845,352.9719369,642.5605409
379,495.1981139,467.2279755,144.8464102,463.5299896,529.0299882,350.3517038,640.0445241
380,456.8787398,478.5547143,144.9413866,417.1099907,523.0699883,311.9373532,601.8201264
381,421.7487406,521.0299848,144.4095159,384.0699914,480.4499893,277.3392247,566.1582564
382,412.1956158,574.8319941,144.339956,370.2199917,506.8299887,267.8556597,556.5355718
383,473.1037394,597.4854717,144.8712373,356.639992,807.9799819,328.2325021,617.9749767
384,462.4618647,492.7131378,144.9148184,355.5399921,757.6599831,317.5470463,607.3766831
385,405.7162409,348.2972181,144.2318875,372.1999917,505.4499887,261.4843535,549.9481284
386,424.8337405,294.4952088,144.4174397,361.1399919,531.5999881,280.4163008,569.2511802
387,383.3574914,450.2378673,145.1986647,361.4699919,412.1299908,238.1588268,528.5561561
388,385.8218664,753.2281302,145.1119822,360.059992,454.3999898,240.7098841,530.9338486
389,422.7481156,866.4955182,144.412052,342.0099924,575.7199871,278.3360635,567.1601676
390,431.6924904,781.5449772,144.4942105,346.5999923,569.2899873,287.1982799,576.1867008
391,407.2168659,733.4063373,144.1522378,335.1099925,523.7299883,263.0646281,551.3691037
392,443.5481151,699.4261209,144.7111702,364.7999918,617.4299862,298.8369449,588.2592853
393,437.5437402,622.970634,144.5616728,343.2299923,617.3099862,292.9820674,582.105413
394,445.160615,458.7329214,144.7549844,351.4699921,686.9099846,300.4056307,589.9155994
395,393.7031162,447.4061826,144.7869539,325.9999927,478.1699893,248.9161623,538.4900701
396,427.6056154,540.8517777,144.4377428,341.8899924,567.9899873,283.1678726,572.0433583
397,514.5143635,501.2081919,144.5423567,393.5199912,1026.019977,369.9720068,659.0567202
398,445.1137401,421.9210203,144.7537094,386.4299914,630.8599859,300.3600306,589.8674495
399,419.9293656,413.4259662,144.4025379,366.2799918,478.9299893,275.5268277,564.3319036
400,393.5412412,353.9605875,144.7939044,374.2899916,434.2099903,248.7473368,538.3351456
401,396.8524911,175.8476199,144.6503705,347.1399922,669.079985,252.2021207,541.5028616
402,386.3962414,184.6258424,145.0917888,316.3499929,693.1899845,241.3044526,531.4880301
403,360.6287419,182.3604947,145.5666435,306.3199932,553.2099876,215.0620985,506.1953854
404,401.323741,194.2535704,144.4448441,313.239993,901.6299798,256.8788969,545.7685852
405,332.7424926,173.0159352,145.0764072,274.3799939,580.079987,187.6660854,477.8188998
406,342.0531174,515.3666154,145.2312785,275.9099938,466.0199896,196.8218388,487.2843959
407,350.9268672,804.1984548,145.400942,259.5899942,836.4999813,205.5259252,496.3278091
408,301.3781183,815.5251936,144.8039395,245.5899945,412.7299908,156.5741788,446.1820577
409,412.8387408,781.5449772,144.3450969,252.4199944,776.1499827,268.4936438,557.1838377
410,375.0274916,690.9310668,145.4923403,225.349995,813.1399818,229.5351513,520.5198319
411,373.1068667,611.6438952,145.5622429,243.8399945,592.9099867,227.5446238,518.6691095
412,393.0643662,356.7922722,144.8146051,301.7699933,483.8299892,248.2497611,537.8789713
413,303.0443682,345.4655334,144.8355663,220.2199951,400.469991,158.2088019,447.8799345
414,236.0274947,504.0398766,142.0728874,204.2299954,443.6899901,93.9546073,378.1003821
415,222.316245,512.5349307,141.8827975,192.1499957,393.7599912,80.43344755,364.1990425
416,291.4068685,376.6140651,144.7096074,228.0999949,361.8599919,146.6972611,436.1164758
417,340.4118674,492.7131378,145.1968139,269.589994,459.5399897,195.2150535,485.6086813
418,403.605616,407.7625968,144.3365836,251.0699944,811.2399819,259.2690324,547.9421996
419,363.3437419,353.9605875,145.6226176,267.139994,746.5199833,217.7211243,508.9663595
420,318.0787429,345.4655334,145.0933379,246.5999945,471.6499895,172.985405,463.1720808
421,386.2774914,390.7724886,145.09597,263.6399941,567.4299873,241.1815213,531.3734614
422,485.5868641,288.8318394,144.9032617,272.3399939,1049.699977,340.6836025,630.4901258
423,642.8812356,291.6635241,143.2395566,353.6699921,1292.179971,499.6416791,786.1207922
424,446.469365,300.1585782,144.7922593,365.1999918,554.8099876,301.6771057,591.2616244
425,295.3187434,176.1307883,144.701286,282.5299937,310.9099931,150.6174574,440.0200294
426,323.9468678,195.9525812,145.0004727,290.4699935,382.3799915,178.9463951,468.9473404
427,303.5587432,143.0000774,144.8452997,269.609994,449.53999,158.7134435,448.4040429
428,289.3199935,247.2060743,144.7427285,262.1399941,363.8499919,144.5772651,434.062722
429,324.5837427,362.4556416,144.9930149,256.9099943,513.8499885,179.5907278,469.5767577
430,311.076868,325.6437405,144.9870104,246.9099945,485.1499892,166.0898577,456.0638784
431,264.2256191,259.09915,143.0461353,230.7799948,380.2599915,121.1794838,407.2717544
432,243.1768696,241.5427049,141.874997,232.7999948,272.2299939,101.3018725,385.0518666
433,232.2187448,225.1189337,142.3550886,226.3699949,243.5599946,89.86365622,374.5738334
434,220.5687451,209.5446678,141.9643939,213.0699952,237.2399947,78.60435122,362.5331389
435,214.8006202,171.6000928,141.9705355,202.9299955,267.679994,72.83008468,356.7711557
436,239.1587447,165.9367234,141.8288112,197.5199956,336.1299925,97.32993349,380.9875558
437,219.3706201,163.9545441,142.0203406,193.3599957,391.3799913,77.35027953,361.3909607
438,206.8281204,161.4060279,141.4107257,197.8699956,217.4099951,65.41739466,348.2388461
439,195.8481206,158.8575117,136.4651519,189.9799958,202.2599955,59.38296872,332.3132725
440,187.5124958,166.2198919,127.4699879,181.7999959,193.7199957,60.04250794,314.9824837
441,204.7606204,182.3604947,141.257897,182.7699959,348.2099922,63.5027234,346.0185174
442,179.795621,214.6417003,119.4245058,173.3299961,195.3599956,60.37111515,299.2201268
443,173.0987461,251.1704329,112.6897067,164.9999963,219.9999951,60.40903945,285.7884528
444,160.1349964,239.8436941,98.98283869,156.5499965,163.6099963,61.15215773,259.1178351
445,154.1599966,229.6496292,92.64785081,148.6299967,175.0399961,61.51214574,246.8078474
446,147.0993717,254.0021176,84.91213202,142.3999968,158.9399964,62.18723969,232.0115037
447,143.5662468,210.6773417,80.9388122,135.129997,174.3099961,62.62743459,224.505059
448,138.2868719,171.0337559,73.91005635,130.0599971,163.4299963,64.37681556,212.1969283
449,136.343747,156.3089954,71.34990156,127.5099971,157.0699965,64.9938454,207.6936485
450,141.2868718,151.211963,78.26831996,126.2299972,191.0099957,63.01855188,219.5551918
451,146.7474967,145.2654251,84.51476783,134.849997,188.3599958,62.23272889,231.2622645
452,147.4743717,141.0178981,85.33559144,71.81999839,299.4999933,62.13878027,232.8099631
453,109.1893726,138.7525503,41.66172832,71.81999839,161.4999964,67.52764424,150.8511009
454,167.7487463,129.1248223,107.20355,128.5999971,299.3199933,60.54519621,274.9522963
455,181.5412459,131.3901701,121.1707121,139.4799969,304.4599932,60.37053383,302.7119581
456,142.8887468,142.7169089,80.15913635,130.6399971,200.4699955,62.72961045,223.0478832
457,167.5856213,145.5485936,107.0286703,125.1899972,294.9799934,60.55695094,274.6142916
458,139.3706219,143.8495828,75.59904784,121.8099973,257.9299942,63.77157405,214.9696697
459,120.0412473,137.9030449,53.56135726,71.5099984,136.129997,66.47989006,173.6026046
460,96.44124784,137.6198764,36.9300434,71.17999841,122.2699973,59.51120445,133.3712912
461,127.4106222,127.9921484,61.76153928,117.8699974,240.8999946,65.64908287,189.1721614
462,118.8587473,127.9921484,52.26904795,112.8799975,146.4099967,66.5896994,171.1277953
463,152.2887466,154.3268162,90.62518746,108.8099976,347.8899922,61.66355914,242.9139341
464,152.8418716,169.901082,91.22936666,106.1099976,277.6399938,61.61250492,244.0712382
465,117.8237474,171.8832613,51.13801211,102.8699977,184.7999959,66.68573526,168.9617595
466,112.5162475,164.2377126,45.40439308,99.54999777,150.0999966,67.11185441,157.9206406
467,130.0956221,146.398099,64.37008023,96.82999784,404.019991,65.72554186,194.4657023
468,111.0524975,138.1862134,43.76370549,95.29999787,219.1499951,67.28879203,154.816203
469,133.944372,136.2040341,68.58463168,97.12999783,259.2199942,65.35974032,202.5290037
470,96.88374783,130.2574962,37.09676623,93.8999979,107.8099976,59.7869816,133.9805141
471,96.61499784,118.6475889,36.9955042,93.7599979,123.8899972,59.61949364,133.610502
472,95.18187287,109.019861,36.45547658,91.42999796,127.7999971,58.72639629,131.6373495
473,103.4981227,96.84361674,39.5794785,102.7899977,105.0999977,63.91864418,143.0776012
474,105.1293727,95.99411133,40.18654004,103.3099977,107.0199976,64.94283261,145.3159127
475,101.2924977,95.99411133,38.75857949,98.5299978,109.0999976,62.53391824,140.0510772
476,96.01312285,107.3208501,36.76873565,93.65999791,106.5199976,59.24438721,132.7818585
477,93.68812291,135.6376971,35.89261308,90.40999798,108.0799976,57.79550982,129.580736
478,104.3499977,138.7525503,39.89649728,91.52999795,183.6299959,64.45350039,144.2464949
479,95.49874787,151.7782999,36.57488257,88.61999802,114.7899974,58.9238653,132.0736304
480,99.67874777,147.5307729,38.14997911,86.72999806,173.7699961,61.52876866,137.8287269
481,90.67187297,150.0792891,34.75601822,85.0099981,113.7699975,55.91585475,125.4278912
482,100.1306228,144.1327512,38.32026288,83.45999813,204.5399954,61.81035988,138.4508856
483,87.61374804,139.0357188,33.66942033,85.0799981,94.62999788,53.94432771,121.2831684
484,101.4618727,152.6278053,38.82169947,83.42999814,141.1199968,62.64017326,140.2835722
485,109.8106225,155.45949,42.36067146,96.77999784,132.449997,67.44995108,152.171294
486,101.3018727,144.1327512,38.762137,71.4999984,168.7999962,62.53973574,140.0640097
487,96.09624785,128.2753169,36.80005059,93.03999792,115.7599974,59.29619727,132.8962984
488,97.00374783,123.7446214,37.14197531,91.68999795,131.2799971,59.86177252,134.1457231
489,93.37499791,117.514915,35.77462941,88.06999803,114.5299974,57.6003685,129.1496273
490,89.324998,112.7010511,34.24848452,86.34999807,97.72999782,55.07651348,123.5734825
491,92.89312292,110.1525348,35.59301853,89.05999801,99.20999778,57.30010439,128.4861415
492,106.6212476,111.0020402,40.73465258,90.07999799,156.3999965,65.88659504,147.3559002
493,103.4156227,125.7268007,39.54877019,94.75999788,156.4999965,63.8668525,142.9643929
494,100.7499977,118.3644205,38.55368033,97.76999781,103.6799977,62.19631742,139.3036781
495,97.34374782,94.57826898,37.27012083,92.84999792,136.299997,60.07362699,134.6138687
496,91.70624795,88.34856264,35.14579788,89.96999799,93.63999791,56.56045007,126.8520458
497,91.11124796,84.38420406,34.92160663,89.73999799,94.67999788,56.18964133,126.0328546
498,89.95749799,75.32281302,34.48682353,88.48999802,95.14999787,55.47067446,124.4443215
499,89.648123,71.35845444,34.37026218,88.29999803,92.55999793,55.27786082,124.0183852
500,91.78374795,70.22578056,35.17500162,87.15999805,131.5199971,56.60874633,126.9587496
501,97.40312282,70.7921175,37.29248717,88.95999801,101.3499977,60.11063565,134.69561
502,100.6131228,65.97825351,38.50206569,96.62999784,119.3599973,62.11105706,139.1151884
503,97.88249781,62.86340034,37.47312129,95.20999787,102.2999977,60.40937653,135.3556191
504,91.95812294,62.58023187,35.24071604,89.359998,94.76999788,56.7174069,127.198839
505,86.71437306,68.80993821,33.40765938,84.73999811,90.44999798,53.30671368,120.1220324
506,82.94562315,82.1188563,32.30993658,81.79999817,84.02999812,50.63568656,115.2555597
507,80.3256232,82.96836171,31.54877141,79.16999823,81.40999818,48.77685179,111.8743946
508,78.39687325,80.70301395,30.97913221,77.37999827,79.72999822,47.41774104,109.3760055
509,77.29687327,96.84361674,30.63391045,76.45999829,77.96999826,46.66296282,107.9307837
510,75.41937331,88.34856264,30.04467413,74.84999833,76.32999829,45.37469919,105.4640474
511,74.09437334,81.55251936,29.62861419,73.47999836,74.53999833,44.46575916,103.7229875
512,75.49124831,91.18024734,30.06721526,73.92999835,79.22999823,45.42403305,105.5584636
513,73.38812336,88.91489958,29.40682888,72.41999838,74.52999833,43.98129448,102.7949522
514,73.99437335,87.7822257,29.59721357,71.5899984,91.39999796,44.39715978,103.5915869
515,88.49687302,72.49112832,33.93643871,82.70999815,104.4599977,54.56043431,122.4333117
516,85.71312308,66.82775892,33.11592698,80.4699982,96.76999784,52.5971961,118.8290501
517,87.99937303,66.26142198,33.78152966,76.71999829,135.269997,54.21784337,121.7809027
518,76.43124829,63.71290575,30.36224127,73.66999835,86.15999807,46.06900702,106.7934896
519,85.94374808,73.05746526,33.18319052,80.3699982,96.99999783,52.76055755,119.1269386
520,85.68937308,79.2871716,33.10899019,74.88999833,132.299997,52.58038289,118.7983633
521,73.45437336,88.63173111,29.42762896,71.7999984,74.98999832,44.02674439,102.8820023
522,75.11562332,88.34856264,29.94931042,72.00999839,86.76999806,45.1663129,105.0649337
523,72.35874838,72.77429679,29.08359647,70.96999841,77.28999827,43.27515191,101.4423449
524,84.23312312,64.56241116,32.68435866,70.40999843,201.5899955,51.54876446,116.9174818
525,73.71062335,69.65944362,29.5081149,70.94999841,80.05999821,44.20250845,103.2187383
526,70.64999842,73.90697067,28.54256637,69.43999845,73.10999837,42.10743205,99.19256479
527,72.83124837,94.86143745,29.23198685,68.59999847,79.32999823,43.59926152,102.0632352
528,78.01624826,94.57826898,30.85967138,76.1499983,82.20999816,47.15657687,108.8759196
529,78.54499824,99.67530144,31.02441326,75.49999831,84.46999811,47.52058499,109.5694115
530,76.70499829,76.17231843,30.44816285,75.15999832,81.07999819,46.25683543,107.1531611
531,81.76687317,82.68519324,31.96749091,79.60999822,83.60999813,49.79938226,113.7343641
532,79.75999822,105.6218393,31.38364568,74.80999833,85.40999809,48.37635253,111.1436439
533,75.55124831,117.2317466,30.08607209,71.25999841,83.63999813,45.46517622,105.6373204
534,76.37749829,100.8079753,30.34537226,70.87999842,86.57999806,46.03212603,106.7228706
535,78.23437325,114.4000619,30.92813447,74.94999832,85.92999808,47.30623878,109.1625077
536,78.05062326,122.895116,30.87045357,72.59999838,94.94999788,47.18016969,108.9210768
537,71.34812341,114.9663988,28.76511082,68.59999847,77.23999827,42.58301258,100.1132342
538,76.86499828,120.0634313,30.49837232,72.16999839,80.4999982,46.36662597,107.3633706
539,83.06999814,158.5743432,32.34605655,81.94999817,83.87999813,50.72394159,115.4160547
540,75.8756233,94.29510051,30.18786877,70.97999841,86.33999807,45.68775453,106.0634921
541,93.7493729,61.73072646,35.9156923,90.37999798,102.5999977,57.8336806,129.6650652
542,98.3824978,62.58023187,37.66153187,92.71999793,106.2399976,60.72096594,136.0440297
543,94.38999789,101.3743123,36.15708157,88.67999802,101.3399977,58.23291632,130.5470795
544,94.63437288,105.0555024,36.24917567,91.89999795,98.5299978,58.38519722,130.8835486
545,94.24562289,99.1089645,36.10271826,89.82999799,103.5099977,58.14290463,130.3483412
546,113.1918725,93.4455951,46.13164544,90.75999797,205.8499954,67.06022703,159.3235179
547,94.1387479,101.6574807,36.06241703,88.80999801,108.9799976,58.07633087,130.2011649
548,99.69874777,49.27131378,38.15753967,94.39999789,110.0299975,61.54120811,137.8562874
549,96.46312284,50.12081919,36.9382894,89.10999801,108.0399976,59.52483344,133.4014122
550,88.88937301,95.42777439,34.08434585,82.91999815,95.29999787,54.80502717,122.9737189
551,94.98437288,89.19806805,36.38106033,84.40999811,145.3199968,58.60331254,131.3654332
552,89.420623,110.4357033,34.28452909,86.99999806,92.91999792,55.13609391,123.7051521
553,90.93312297,88.63173111,34.85447675,87.68999804,99.53999778,56.07864622,125.7875997
554,86.03062308,61.44755799,33.20854202,73.28999836,91.95999794,52.82208106,119.2391651
555,77.53874827,40.77625968,30.70983812,71.24999841,90.24999798,46.82891014,108.2485864
556,80.3074982,35.96239569,31.54353112,78.41999825,84.34999811,48.76396709,111.8510293
557,77.05874828,75.60598149,30.55916861,75.39999831,78.40999825,46.49957967,107.6179169
558,75.14374832,82.96836171,29.95812535,72.92999837,79.28999823,45.18562297,105.1018737
559,72.78187337,163.3882072,29.21647847,70.29999843,80.01999821,43.56539491,101.9983518
560,70.65874842,209.8278363,28.54536474,68.02999848,91.11999796,42.11338368,99.20411316
561,69.30562345,172.1664298,28.11401062,66.19999852,79.64999822,41.19161283,97.41963407
562,66.26999852,92.59608969,27.12590039,64.28999856,70.29999843,39.14409813,93.39589891
563,64.56499856,60.88122105,26.56174138,63.01999859,66.9999985,38.00325717,91.12673994
564,67.50374849,101.6574807,27.5284946,62.7999986,77.69999826,39.97525389,95.03224309
565,76.86249828,111.2852087,30.49757719,65.41999854,97.88999781,46.36492109,107.3600755
566,81.32624818,113.5505565,31.83946535,63.35999858,144.4799968,49.48678283,113.1657135
567,69.38249845,183.776337,28.13849159,66.9299985,75.9999983,41.24400686,97.52099004
568,72.43124838,268.4437096,29.10638094,66.71999851,88.42999802,43.32486744,101.5376293
